instance_id,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
120392,Randy Newman,Ghosts,5JrJycO5xgbdmT1fqPy2Vx,10,0.986,0.529,149800,0.00939,0.00052,F,0.0831,-23.124,Major,0.0454,103.909,4-Apr,0.214,Movie
120393,Dorothée,Plantons la vigne,72i7dwVrHdfDnr3qmINh5U,0,0.95,0.727,118770,0.395,0,A,0.18,-12.767,Major,0.0461,126.241,4-Apr,0.897,Movie
120394,empty_field,Sui Ve Sui,7I6DceMT3utDOHjcYCbrr4,0,0.0215,0.683,157093,0.85,0.0868,B,0.0848,-7.961,Major,0.181,89.968,4-Apr,0.97,Movie
120395,Randy Newman,Bud's A Hero,6wjb6rlWb4P8NRcZpP17UJ,6,0.939,0.322,-1,0.304,0.666,D#,0.298,-13.113,Major,0.0329,68.122,4-Apr,0.238,Movie
120396,Idina Menzel,Thank You,3cHyrEgdyYRjgJKSOiOtcS,9,0.796,0.539,151827,0.699,2.39E-06,F#,0.117,-18.671,Major,0.736,108.898,4-Apr,0.131,Movie
120397,empty_field,Lost Without You,7pOU1V2EX00RH4unO5IlP8,21,0.937,0.391,234227,0.118,5.45E-05,A#,0.101,-15.368,Major,0.049,?,4-Apr,0.189,Movie
120398,Bruno Pelletier,Nature Boy,4pAl8zsaY62fNDKY9nKZqx,1,0.396,0.42,324627,0.45,6.92E-05,E,0.267,-9.79,Minor,0.042,156.811,4-Apr,0.119,Movie
120399,Chorus,Bidugade Haadiya,6hKpIzJWHQduwojjkWG8zt,0,0.975,0.673,236225,0.595,0.258,G#,0.509,-6.784,Major,0.315,136.313,4-Apr,0.971,Movie
120400,Chorus,Aayanaku Kotha Geetam,71A6V5dh5Y8ikhm6NGwZ7p,0,0.157,0.718,-1,0.622,0,F,0.172,-11.823,Major,0.0361,117.519,4-Apr,0.916,Movie
120401,empty_field,The Long and Winding Road - Live,51rp5qBH00hN8Xx3BlwHid,7,0.678,0.415,431573,0.318,0,D#,0.706,-17.748,Major,0.625,67.999,4-Apr,0.114,Movie
120402,Oliver Wallace,"In the Doghouse/The Rat Returns/Falsely Accused/We've Got to Stop That Wagon/Trusty's Sacrifice - From ""Lady and the Tramp""/Score",1Qkurre1pgzwODbuprzjIf,19,0.973,0.362,365627,0.259,0.696,G,0.103,-13.272,Major,0.0452,151.825,4-Apr,0.187,Movie
120403,George Bruns,Magical House Cleaning / Blue or Pink,6MLyrHJWiEjDlA1fuPlxrd,13,0.947,0.47,167200,0.281,0.427,F,0.22,-14.757,Minor,0.0416,121.869,4-Apr,0.455,Movie
120404,Dorothée,À la claire fontaine,0Z2pgJVSpXCFlmBiVaHkqS,1,0.973,0.374,164444,0.139,1.53E-05,D,0.0789,-17.035,Major,0.0309,154.486,3-Apr,0.338,Movie
120405,Judy Kuhn,Just Around the Riverbend,2CVcuBnF52i0gPba28XWgx,18,0.951,0.331,166733,0.269,2.52E-05,C,0.114,-12.173,Major,0.0578,169.504,4-Apr,0.24,Movie
120406,Chorus,1st Paravasis,6VZFwPe6XBksssedRurk0P,0,0.374,0.493,396600,0.506,0,F,0.941,-6.253,Major,0.0757,?,4-Apr,0.227,Movie
120407,Bruno Pelletier,Pour vous,7JhXK8J5V7vYs6wGZma1qm,0,0.0457,0.632,241533,0.849,0,B,0.108,-8.45,Minor,0.0468,129.879,4-Apr,0.736,Movie
120408,Idina Menzel,No Day But Today - Live From Soundstage,6Rb0ptOEjBjPPQUlQtQGbL,22,0.691,0.494,205027,0.261,0,A,0.71,-6.725,Major,0.0291,128.879,3-Apr,0.177,Movie
120409,empty_field,Dis-moi encore,1cxOCfokz4iRfow1wHBEKa,14,0.243,0.572,227733,0.621,0.00241,F,0.147,-8.931,Minor,0.037,82.018,4-Apr,0.299,Movie
120410,empty_field,Un ange,7fMAzQZXKRIRvVUj1KDfBf,1,0.169,0.704,210587,0.905,0.0161,A#,0.239,-7.397,Major,0.0281,130.005,4-Apr,0.964,Movie
120411,Justin Hurwitz,"Overture - From ""Whiplash""",7bMkcxifc4EjIQKw49EC7h,48,0.125,0.364,-1,0.717,0.263,C,0.125,-9.761,Minor,0.231,?,4-Apr,0.664,Movie
120412,Henri Salvador,Stompin' At The Savoy,5wX5skuafFdeF31vpM6Krl,5,0.584,0.679,-1,0.286,0.000135,C#,0.104,-13.164,Major,0.05,94.035,4-Apr,0.55,Movie
120413,empty_field,"H20, What a Feeling!",7kmRP0PVdqqKD98EWENAXu,4,0.56,0.716,204960,0.445,1.13E-05,A#,0.349,-14.488,Major,0.043,?,4-Apr,0.748,Movie
120414,empty_field,Loser - Score,1sLGhJTqvb3GClrK9GhC1Y,13,0.936,0.456,163853,0.155,0.931,D#,0.331,-19.517,Major,0.0403,118.142,4-Apr,0.179,Movie
120415,empty_field,Pappy Shuffle (Maverick - Original Motion Picture Score) - Remastered,2kAwInoNljoVi4SsYCnFeo,3,0.938,0.185,71067,0.114,0.446,C,0.156,-19.192,Major,0.0402,81.919,4-Apr,0.135,Movie
120416,empty_field,Harold's Theme,2rNKQh1ijVZmIdjXNHIjZA,16,0.994,0.583,43187,0.055,0.909,F,0.0975,-16.243,Minor,0.17,181.899,3-Apr,0.558,Movie
120417,Julie Andrews,Anything Can Happen In The Theater Part 2,36KbK47ftYIos7qbSrjddp,11,0.634,0.714,-1,0.514,0,D,0.0909,-10.428,Major,0.461,130.518,4-Apr,0.636,Movie
120418,Chantal Goya,Snoopy,1w8gsT5RBrFfTrLYhDRJIk,26,0.751,0.85,164187,0.707,0,C,0.119,-7.396,Major,0.144,134.596,4-Apr,0.96,Movie
120419,empty_field,Willy Boy,4fiYrIrn9jhkcpZui333Ez,3,0.738,0.739,125240,0.875,0,G,0.205,-5.109,Major,0.0438,91.069,4-Apr,0.923,Movie
120420,Riders In The Sky,Call Of The Canyon,6bOP2Xeg5CSoux9Pp8UDZ9,0,0.623,0.638,-1,0.287,0,F,0.316,-13.753,Major,0.0302,102.926,4-Apr,0.516,Movie
120421,empty_field,There's A Blue Sky Way Out Yonder,4fhQ1ZR0VfptVsCNtXccuZ,4,0.736,0.755,152907,0.464,0,G,0.115,-7.476,Minor,0.0325,122.891,4-Apr,0.897,Movie
120422,Fess Parker,Abraham Lincoln (The Tall American),0j7uEVfgFV1UmUoXml6dXX,12,0.851,0.762,161627,0.463,0.000106,B,0.0856,-12.162,Major,0.0327,104.328,4-Apr,0.961,Movie
120423,Craig Toungate,Sailing for Adventure,2R6QgkizvjAROS2HXk5hJC,32,0.82,0.291,-1,0.38,0,F,0.0735,-12.142,Major,0.0429,176.114,4-Apr,0.493,Movie
120424,empty_field,Fin du contrat Warner (Interview),20UdW4qyeOmKa9YaOcv9WX,0,0.69,0.516,134053,0.428,2.12E-05,C,0.634,-21.956,Major,0.916,?,1-Apr,0.2,Movie
120425,Henri Salvador,Elle Me Donne Ha Ha,50KmM5HWlrhpLZCSrTbNuA,0,0.655,0.796,159533,0.498,5.67E-05,A#,0.0878,-13.073,Major,0.264,97.522,4-Apr,0.889,Movie
120426,Bruce Broughton,The Riddle Solved - From Young Sherlock Holmes,4OOO0Tejxk8zyEG67VwMEU,13,0.919,0.265,372973,0.289,0.243,C,0.106,-11,Major,0.0339,111.775,4-Apr,0.292,Movie
120427,Paul J. Smith,Love's First Kiss (Finale),3XiRUEgCkrXI42GqHaUkZw,29,0.938,0.25,260747,0.282,0.0157,G#,0.586,-15.49,Major,0.0376,120.217,3-Apr,0.14,Movie
120428,Randy Newman,Circus Bugs - Score,0FCCTnUJEczeSspOHfEmW8,19,0.782,0.225,87187,0.316,0.89,G,0.203,-13.348,Minor,0.0425,?,4-Apr,0.393,Movie
120429,Chantal Goya,Aimons-nous,2cTvamkNzLsIWrSHHW8yzy,2,0.436,0.541,212360,0.515,1.08E-05,D,0.165,-6.057,Major,0.0256,75.024,4-Apr,0.599,Movie
120430,Shelby Flint,Danny Boy,1jvclCPA5P9W0cc0xePhV3,9,0.887,0.293,134800,0.307,1.84E-05,A#,0.0916,-8.707,Major,0.0344,?,3-Apr,0.389,Movie
120431,Mandy Moore,When Will My Life Begin? - From Tangled,415xuFclZ85rvbZT2kY1tZ,9,0.0612,0.646,152440,0.487,0,E,0.0876,-6.028,Major,0.0343,107.831,4-Apr,0.389,Movie
120432,Francis Lalanne,On se retrouvera,0rmBj7wqjgVShGJElZyWmL,11,0.215,0.648,160821,0.537,0,C,0.246,-6.738,Major,0.0426,119.939,4-Apr,0.261,Movie
120433,empty_field,Silver Bells,616ddBwW0LpyhCpLE5BpIP,0,0.898,0.333,156480,0.0924,0,A,0.112,-18.52,Major,0.0348,86.718,3-Apr,0.362,Movie
120434,Snow White,Christmas Eve Dinner,1s8mYKbUc20d7JjR4wXu1T,11,0.841,0.694,240520,0.411,0,D,0.506,-7.772,Major,0.158,114.323,4-Apr,0.669,Movie
120435,Henri Salvador,Le scaphandrier,2WYop6dv85ED2WZD739g9v,8,0.9,0.225,165253,0.235,2.67E-06,F,0.098,-9.792,Major,0.0386,77.719,3-Apr,0.219,Movie
120436,Emmylou Homs,Montmartre,70dDMlKkOXyK6BXzt7UHj4,18,0.956,0.179,115493,0.0836,0.00165,A#,0.338,-16.571,Major,0.0369,92.823,3-Apr,0.0673,Movie
120437,Richard M. Sherman,The Eyes Of Love - Pre-Demo,0WKYRFtH6KKbaNWjsxqm70,5,0.974,0.298,165667,0.0319,0,F#,0.214,-21.315,Major,0.0391,96.556,4-Apr,0.208,Movie
120438,Julie Andrews,Crazy World,1jisR33Bck5thSyt75iR2c,27,0.982,0.305,152133,0.176,0.00071,D,0.113,-14.709,Major,0.0339,94.668,4-Apr,0.113,Movie
120439,Julie Andrews,"So Long, Farewell (Reprise)",2tu4dVYXtD9D0hUMEHidp9,39,0.748,0.55,110787,0.22,0,A#,0.104,-13.92,Major,0.0489,130.409,4-Apr,0.706,Movie
120440,Henri Salvador,"Adieu foulards, adieu madras",6pyshZbArprWRBXLbYVPO9,6,0.979,0.363,-1,0.0723,0.000881,C,0.279,-9.909,Major,0.0336,170.082,3-Apr,0.388,Movie
120441,Maïdi Roth,Je Veux Partir,4bm6z36LLQNiD2ePnuJbBE,0,0.372,0.694,236893,0.605,0.00494,C,0.112,-6.362,Minor,0.0256,110.029,4-Apr,0.421,Movie
120442,Shannon Saunders,Still,3T3PZrwCEhWnfxL8H8b3PZ,21,0.179,0.491,209538,0.553,0.00038,A,0.0733,-12.976,Minor,0.221,130,4-Apr,0.25,Movie
120443,Chantal Goya,Le dodo,0dyIlFZSIyEpLmUG6wStJZ,9,0.672,0.891,-1,0.483,6.88E-05,A,0.115,-6.881,Major,0.0406,118.001,4-Apr,0.845,Movie
120444,Riders In The Sky,I Only Have Eye for You,3864hqD7NUplzDjqyH1OKY,10,0.71,0.693,148613,0.417,0.00127,C,0.0843,-11.602,Major,0.0617,?,4-Apr,0.813,Movie
120445,Chorus,Bajre Da Sitta,1R3dxSdJpjYUwEpJMu7WyM,0,0.0814,0.699,254507,0.803,0.0342,G,0.309,-10.024,Major,0.0439,101.995,4-Apr,0.974,Movie
120446,Kristin Chenoweth,Skylark,1Rn8r2fbWCJhUbCGHimH0t,24,0.919,0.171,-1,0.317,0.00456,B,0.146,-9.829,Minor,0.031,165.905,5-Apr,0.0508,Movie
120447,empty_field,There's a Little Bit of Bad in Every Good Girl,1C8jHaMeJeXLjrN9Ys7qk1,1,0.596,0.626,107096,0.383,0,A#,0.162,-12.797,Minor,0.0431,115.608,4-Apr,0.786,Movie
120448,Anthony Kavanagh,Conte Barbe-Bleue,2euSu0KhXQg055y2FO45LG,0,0.271,0.698,336160,0.488,0,B,0.686,-8.602,Minor,0.92,105.243,3-Apr,0.522,Movie
120449,Riders In The Sky,Singing a Song to the Sky,0i19MAZbyn8uTir7FprXId,1,0.617,0.6,147867,0.157,0,F,0.377,-18.612,Major,0.0307,105.396,4-Apr,0.806,Movie
120450,empty_field,Ceci est moi,3LvI034KxL6pA7C0Pt45Qg,15,0.527,0.595,-1,0.316,0,A,0.235,-13.334,Minor,0.0338,112.172,4-Apr,0.378,Movie
120451,Kristin Chenoweth,Over the Rainbow - Live,2uJxcVSXBDUQAYJtHD6qjg,15,0.875,0.225,198653,0.332,0,A#,0.971,-10.4,Major,0.0502,175.671,4-Apr,0.203,Movie
120452,Justin Hurwitz,"Boise - From ""La La Land"" Score",539hqMQimmO5nyZbYayP7q,42,0.463,0.614,73013,0.359,0.952,B,0.0824,-12.868,Minor,0.0351,97.636,4-Apr,0.815,Movie
120453,Idina Menzel,Here I Go,0Yco3qGAm26aekYEeJxruG,31,0.74,0.358,186640,0.372,0,E,0.106,-8.214,Major,0.0305,?,4-Apr,0.245,Movie
120454,The Mellomen,Barney Google,7ybZEUwDsHGMkWGoNSgmCg,3,0.994,0.803,119293,0.0744,0.000381,G,0.131,-13.109,Major,0.0483,94.28,4-Apr,0.572,Movie
120455,Randy Newman,Political Science - Live,16qh2Xmo8wvvNZoAa55XIn,9,0.891,0.594,136413,0.496,4.80E-05,D#,0.702,-11.39,Major,0.455,?,4-Apr,0.607,Movie
120456,Dorothée,Marguerite,5R0SvcbLcJHDGwfHfredvh,5,0.951,0.681,83827,0.359,2.59E-05,D#,0.2,-14.999,Major,0.0343,128.574,4-Apr,0.847,Movie
120457,Bruno Pelletier,Just the way you are,44DnIGEvTlhDkGv3xLSDcp,2,0.299,0.517,-1,0.461,0.000393,C#,0.115,-9.61,Major,0.0362,110.059,4-Apr,0.18,Movie
120458,Debbie Davis,Everything Right Is Wrong Again,4fs51wRnDJo4XrRdk6h0GD,0,0.86,0.268,315067,0.269,0.00193,C,0.293,-11.997,Minor,0.0338,117.264,4-Apr,0.181,Movie
120459,Jean Piat,Si je ne me justifie pas auprès d'Hélène,6vysvL2ntLickeWb0TVqqt,0,0.867,0.589,341960,0.153,0,A#,0.387,-23.011,Major,0.861,77.158,3-Apr,0.641,Movie
120460,Alan Menken,The Prophecy,34SQ0QfLSR316d8KL2zkuZ,29,0.92,0.118,53907,0.184,0.52,C,0.152,-12.669,Minor,0.0343,91.101,4-Apr,0.0356,Movie
120461,Randy Newman,I'm Dead (But I Don't Know It) [with Don Henley] - Live,3UpEsDQyd6eyRQzgQdNyGo,4,0.0745,0.503,-1,0.827,0,A,0.956,-8.584,Minor,0.0513,110.656,4-Apr,0.552,Movie
120462,empty_field,Ailleurs c'est comme ici,5A5tJBJjYM4KBXelf8eKNe,4,0.216,0.448,237933,0.788,0,G,0.142,-5.459,Major,0.0452,?,4-Apr,0.423,Movie
120463,Chorus,Banga Aamar,6ZDQdAeTYt13V67K7LJXDv,0,0.847,0.494,-1,0.444,0,F,0.1,-6.797,Major,0.0285,80.581,3-Apr,0.373,Movie
120464,Henri Salvador,Ma jolie petite fleur,3mFnD6z3nGTZFPlruEzPrr,1,0.852,0.874,137240,0.345,0.00122,E,0.104,-9.884,Major,0.0349,98.323,4-Apr,0.689,Movie
120465,Audra McDonald,Beat My Dog,3O6bQcqGaaZUUEe7Bis6Ik,4,0.725,0.711,138187,0.193,0,G,0.105,-13.158,Major,0.252,117.092,4-Apr,0.317,Movie
120466,Lorie,La Positive Attitude - Live,3z9xNouuYUaVLizmZdVkpR,5,0.0568,0.486,280080,0.974,0,E,0.753,-5.465,Major,0.0674,138.012,4-Apr,0.419,Movie
120467,Cliff Edwards,I'll See You in My Dreams,666GZUafwzIDooXkX30Bh6,16,0.972,0.437,183333,0.286,0.00629,G#,0.072,-12.737,Major,0.106,77.415,4-Apr,0.468,Movie
120468,Michel Roux,Les aventures d'Arsène Lupin: Le bouchon de cristal - Partie 4,6dWKcaqpJUpXO5GdUX6XVj,0,0.537,0.598,-1,0.488,0,G#,0.398,-17.857,Major,0.941,68.869,3-Apr,0.197,Movie
120469,empty_field,A White Rose,6hWO05CFzbcnOTMnTnfl5W,38,0.486,0.0665,237667,0.206,0.683,E,0.33,-16.413,Minor,0.0368,53.48,3-Apr,0.04,Movie
120470,empty_field,Original Dixieland One Step,28s5iRbX62GZG2ReZTLKDa,2,0.811,0.772,-1,0.457,0.503,D#,0.0309,-11.527,Major,0.0351,106.301,4-Apr,0.967,Movie
120471,Leopold Stokowski,"L'arlesienne, Suite No.2 : IV. Farandole",69o00fGvsei250jH7bF781,0,0.725,0.432,179453,0.699,0.845,A#,0.038,-9.892,Major,0.056,89.958,4-Apr,0.344,Movie
120472,empty_field,Jhana Jhana,5MEKqNAOlgt3sh5o0iq8EM,0,0.853,0.351,370100,0.641,0.000138,D,0.238,-10.677,Major,0.0346,111.475,4-Apr,0.582,Movie
120473,Judy Kuhn,Upstairs By A Chinese Lamp,4yiYXXfIPwb4u6gdvLNhCv,29,0.941,0.304,213320,0.102,0.000121,F#,0.112,-16.12,Minor,0.0349,85.163,4-Apr,0.175,Movie
120474,Henri Salvador,Malgré tes serments,3mc6yvMUHKFwRYbBHlsD78,0,0.983,0.341,136253,0.156,0.0418,A#,0.232,-14.696,Major,0.0312,84.488,1-Apr,0.336,Movie
120475,Dorothée,Faire marcher les garçons,5XDTpIOsISqklVgQnIvk6P,1,0.479,0.769,-1,0.796,0,C#,0.102,-7.957,Major,0.0295,141.537,4-Apr,0.964,Movie
120476,empty_field,"Circle of Life (From ""The Lion King"") - From ""The Lion King""/ Soundtrack",73Pyb9B2gMBZ432RssXxox,40,0.238,0.324,238920,0.609,1.69E-06,A#,0.218,-8.046,Major,0.0475,83.319,4-Apr,0.525,Movie
120477,empty_field,Disney Fly Medley,2xo9PcFgeJJHPCRD6A6WVk,37,0.965,0.368,220147,0.239,0,F,0.132,-12.863,Major,0.0426,?,1-Apr,0.331,Movie
120478,Disney Studio Chorus,Johnny Fedora and Alice Blue Bonnet,5rUqENE7bmNffBbZDhVBty,10,0.942,0.311,322520,0.331,1.77E-06,D#,0.159,-8.972,Major,0.0395,87.214,4-Apr,0.365,Movie
120479,Marcel Boungou,Un enfant nous attend - Live,1oV1tu8utgHQjLJsEK9sVl,3,0.326,0.697,-1,0.857,0,F,0.55,-5.442,Major,0.099,115.05,4-Apr,0.503,Movie
120480,Alan Menken,Beauty and the Beast: No Matter What,3HeiPE5cpExCSDBPeTLnpA,3,0.985,0.347,199933,0.24,0.851,D#,0.0894,-12.479,Major,0.0587,69.3,4-Apr,0.141,Movie
120481,Idina Menzel,I Can Hear the Music,5w0jXRvylCbWxFrJx2H1Fl,17,0.625,0.458,120432,0.478,0,B,0.18,-8.185,Major,0.0448,101,4-Apr,0.582,Movie
120482,Chorus,Manadali Kalavala,6aAwVy5Hzf44HaXlG6INFO,0,0.934,0.496,225813,0.512,1.09E-05,G,0.0975,-9.055,Major,0.0372,158.464,3-Apr,0.876,Movie
120483,empty_field,"Journey to the Past (From The ""Anastasia"" Soundtrack)",4z0IuxrUnLSufM8Qe8U12w,50,0.656,0.355,175893,0.371,0,G#,0.0791,-10.559,Major,0.0317,89.866,4-Apr,0.279,Movie
120484,Alan Menken,Proud of Your Boy,3DFBLpTc2KkuTTNDFg5ziF,35,0.855,0.489,162547,0.319,0,D,0.301,-10.474,Major,0.114,?,3-Apr,0.514,Movie
120485,Kristin Chenoweth,Lessons Learned,5Iy1wdO0tMaHwKnfFYtlel,17,0.0812,0.361,256120,0.82,0.00127,G#,0.121,-4.131,Major,0.046,95.584,4-Apr,0.327,Movie
120486,Mozart Opera Rock,J accuse mon père,4sEnZad9gvLSLkyt8DW11O,27,0.0131,0.536,186160,0.85,2.03E-05,F#,0.0927,-3.235,Major,0.0297,100.023,4-Apr,0.771,Movie
120487,Mary Costa,Once Upon a Dream - Soundtrack,0vOkmmJEtjuFZDzrQSFzEE,14,0.972,0.199,167747,0.325,0.000894,F,0.105,-11.136,Major,0.034,81.99,4-Apr,0.213,Movie
120488,George Bruns,The Burning of the Spinning Wheels / The Fairies Plan,6zCCZe8NIppdqZVMTYTy0M,11,0.983,0.398,272560,0.0319,0.501,C,0.16,-24.288,Minor,0.0349,90.978,4-Apr,0.155,Movie
120489,Chorus,Winobranie,4dYUOfmWna6DFccnz732n8,0,4.86E-05,0.57,238547,0.694,0.000661,C#,0.3,-8.758,Major,0.0269,134.782,4-Apr,0.94,Movie
120490,Daniel Lavoie,"Tension, attention",51nhSIsg5G8hjhV4kja0Oz,8,0.598,0.657,234107,0.606,0.018,F,0.188,-9.145,Major,0.0283,90.035,4-Apr,0.684,Movie
120491,Dorothée,Si j'ai menti,6ER01O03nu0vMsXRUXe13H,3,0.303,0.709,153160,0.923,1.78E-05,E,0.348,-8.252,Major,0.0393,169.081,4-Apr,0.964,Movie
120492,Disney Studio Chorus,It's a Small World,6PExqNUN5D4nqBTamndm6k,33,0.445,0.73,-1,0.503,0,G,0.173,-9.185,Major,0.0313,119.804,4-Apr,0.964,Movie
120493,Angela Lansbury,Beauty and the Beast - Remastered 2018,2lVVobpKybEGjpCnjNzqiC,21,0.781,0.338,162267,0.105,5.10E-06,F,0.13,-18.508,Minor,0.0333,60.495,4-Apr,0.187,Movie
120494,The Mouseketeers,Donald Duck,42V5v8hplzGmmFnn4yggK8,19,0.906,0.585,102560,0.436,5.96E-06,G#,0.63,-10.41,Major,0.0528,108.988,4-Apr,0.513,Movie
120495,Shelby Flint,"Someone's Waiting for You - From ""The Rescuers""/Soundtrack Version",235CxR5KnrofF6gtSdBLug,33,0.528,0.168,-1,0.141,0.000223,D,0.314,-18.347,Major,0.0403,164.226,4-Apr,0.168,Movie
120496,Chorus,Thandana - Bit,4HHboK1nN2moxSvQE6Rg3J,0,0.606,0.398,78759,0.664,0.00402,G,0.75,-5.225,Major,0.0495,206.689,3-Apr,0.925,Movie
120497,Randy Newman,Sistine Chapel on Wheels,5g0Vz1ZJZK16GtPKIStf9n,16,0.944,0.17,65587,0.167,0.706,C,0.195,-12.934,Major,0.0333,171.053,4-Apr,0.113,Movie
120498,Chorus,Ashvin Aavyo,6Yx181fZzA0YE2EkUsYruq,0,0.582,0.444,307867,0.877,0.00102,F#,0.303,-6.008,Major,0.135,72.252,4-Apr,0.865,Movie
120499,Le Club des Juniors,Mon petit poney,3kWEw6EPn0YB1yJl6UsBiW,8,0.072,0.647,-1,0.807,7.53E-05,C,0.082,-8.94,Major,0.0295,?,4-Apr,0.609,Movie
120500,Randy Crenshaw,Hostile Takeover (as heard in The Year of The Dog),3MEdygijcsP0K2DGqZiEzT,2,0.73,0.708,200667,0.885,0,A,0.393,-4.468,Major,0.101,117.03,4-Apr,0.563,Movie
120501,Randy Newman,"Monsters, Inc. - From ""Monsters, Inc.""",4KTX4wPykzgv0mqBgSeZLs,37,0.721,0.673,-1,0.459,0.305,G#,0.256,-8.738,Major,0.0298,109.977,4-Apr,0.797,Movie
120502,empty_field,Sankarabharanam,6nEkxYIEnrbYH7h1hJ8Xn6,0,0.691,0.418,-1,0.865,0.000558,G,0.338,-7.93,Major,0.342,189.147,3-Apr,0.64,Movie
120503,empty_field,You and Me (But Mostly Me),6GfbE5IMB6fEfGUovZ9XJR,56,0.602,0.482,163240,0.509,0,C,0.0398,-7.947,Major,0.0477,75.263,4-Apr,0.505,Movie
120504,Cliff Edwards,"I'm No Fool (As a Pedestrian) / Stop, Look and Listen",1kMuU3TNQvHbqvXCWBodmP,1,0.816,0.642,122827,0.27,0,D#,0.0726,-12.059,Major,0.323,164.488,3-Apr,0.795,Movie
120505,Joseph Williams,Maybe I'm Amazed,74IxbPtPjc7NOHmeYYbNf5,5,0.871,0.639,245213,0.381,0,F,0.153,-8.59,Major,0.0311,80.009,4-Apr,0.129,Movie
120506,Chorus,Umad Ghumad Kar Aayi Re Ghata,3IWGYVRg2bm15jj4nRo2tJ,0,0.82,0.499,278413,0.883,1.62E-06,C,0.141,-5.131,Minor,0.114,97.838,4-Apr,0.962,Movie
120507,empty_field,Décès de Léo Ferré (Interview),4Y8ffsPwnVRkFEUqxkQAyz,0,0.582,0.385,336267,0.505,0.00581,F,0.146,-22.239,Minor,0.545,127.776,1-Apr,0.121,Movie
120508,empty_field,Belagaagihudu,4guFDbn5c56AGSLRrQH1pJ,0,0.894,0.491,-1,0.526,5.77E-05,G,0.453,-10.067,Major,0.0314,125.33,4-Apr,0.918,Movie
120509,George Bruns,The Three Good Fairies (Sing a Smiling Song),70yhaHLp9STtzI2Kzba6Tr,9,0.956,0.488,169920,0.274,0.835,F,0.141,-15.65,Minor,0.0434,122.621,4-Apr,0.521,Movie
120510,Judy Kuhn,Days and Days Introduction,0rqHHcjwucozLFQEeHwwc2,3,0.824,0.647,68467,0.283,0,B,0.372,-13.948,Major,0.91,?,3-Apr,0.548,Movie
120511,Randy Newman,"Dayton, Ohio - 1903",4zgO1SgXOeFmr6Hno9DLs4,17,0.975,0.561,112027,0.0556,0.00018,F,0.0897,-18.402,Major,0.0396,78.122,4-Apr,0.168,Movie
120512,Audra McDonald,Processional & Maria (The Wedding),0s5DNDV6LAKn2u2Ufa3VjQ,11,0.928,0.273,168640,0.373,0.000228,C,0.343,-6.516,Major,0.0282,100.347,4-Apr,0.389,Movie
120513,Henri Salvador,Bon Dieu qu'elle est con - live,1OB7cLxxCWA8gbbfjFNNej,1,0.728,0.538,139840,0.294,0,A#,0.71,-12.646,Major,0.119,109.024,4-Apr,0.279,Movie
120514,Daniel Lavoie,Visite de Frollo à Esmeralda,0ZXmbQXKbfXO8Cv9qxPdZu,19,0.79,0.438,-1,0.378,5.36E-06,A,0.231,-8.922,Minor,0.0399,130.974,3-Apr,0.048,Movie
120515,Leigh Harline,"Angry Cricket - From ""Pinocchio""/Score",6iy4PoAuZBMvtrlDX4VxC7,0,0.958,0.331,-1,0.0158,0.421,D,0.158,-26.775,Minor,0.045,132.48,1-Apr,0.0521,Movie
120516,empty_field,Make Someone Happy/Something Wonderful,6uiQ0nUHaUmmOxm1F0gBix,5,0.889,0.243,-1,0.176,0,F,0.0724,-9.96,Major,0.0364,92.266,4-Apr,0.0941,Movie
120517,Richard M. Sherman,Chitty Chitty Bang Bang: Truly Scrumptious,3UbXwJq4UtyB2925rK9nIq,32,0.852,0.449,188413,0.0808,6.68E-06,A,0.0778,-18.32,Minor,0.0408,132.95,4-Apr,0.469,Movie
120518,Dorothée,Tourterelle,2KKQyx2lwRXZtfwkCRzj5G,1,0.397,0.597,169387,0.646,3.93E-05,B,0.242,-9.046,Major,0.0309,173.949,4-Apr,0.901,Movie
120519,Donna Murphy,Berlin im Licht,2kfGoV9a5dbSKCNmUWH2ZF,20,0.95,0.341,-1,0.108,0.000214,A,0.138,-10.907,Minor,0.0492,67.769,4-Apr,0.252,Movie
120520,Audra McDonald,Everything Beautiful,2My6uuZe8XaIGk0TyqeMwi,6,0.914,0.301,135427,0.254,1.28E-05,C,0.0868,-12.646,Major,0.0494,174.243,3-Apr,0.259,Movie
120521,Mandy Moore,All Good Things,3B0sSBMFUeGPJGMpfEOIZj,33,0.351,0.457,172387,0.69,3.99E-05,A#,0.127,-4.196,Major,0.0346,167.904,4-Apr,0.423,Movie
120522,Randy Newman,It's Called Flirting,7DF1uR94Djgwngt6pOiyNW,13,0.995,0.611,-1,0.0728,0.952,C,0.0893,-18.598,Minor,0.0521,?,4-Apr,0.566,Movie
120523,Emmanuel Moire,L'Attraction,0yXo8HMaYvAm7BWH2EBPPh,16,0.276,0.477,255720,0.848,0,E,0.316,-5.952,Minor,0.0509,175.991,4-Apr,0.379,Movie
120524,Pearl Bailey,Here You Come With Love,34SVUs66rBnOqsCJl45Ek8,1,0.97,0.568,182893,0.0126,0,G#,0.196,-18.985,Major,0.0426,138.689,4-Apr,0.476,Movie
