instance_id,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
168551,empty_field,Since I Fell for You - Original Mix,4X22EvhywSXaIMnsWikAcj,44,0.826,0.376,170320,0.207,2.68E-06,E,0.124,-11.719,Major,0.03,102.674,4-Apr,0.18,Soul
168552,Kem,Heaven,5kk89RYrVuGGNtE2pilxci,36,0.413,0.816,382453,0.33,3.32E-06,G#,0.104,-7.289,Major,0.052,132.122,4-Apr,0.182,Soul
168553,Asiahn,Lost In London,5zg8reGM7xzollYjW37Vnx,49,0.448,0.569,270616,0.324,0,C#,0.142,-13,Minor,0.133,85.928,4-Apr,0.433,Soul
168554,empty_field,Vibrations,1elO8djQOlaGeG9GtSgmUy,50,0.0351,0.468,172069,0.495,0,G#,0.119,-9.96,Major,0.36,119.906,4-Apr,0.221,Soul
168555,empty_field,Borderline with My Atoms,2dAm3t3HT91qhKEgZFhzmv,48,0.201,0.552,362000,0.355,3.59E-05,F,0.124,-9.78,Minor,0.036,111.142,4-Apr,0.563,Soul
168556,Rag'n'Bone Man,Healed,6Ei2MVHGCT7muzyFVCATiq,51,0.282,0.382,-1,0.55,1.46E-05,F,0.303,-6.64,Major,0.158,86.861,3-Apr,0.502,Soul
168557,Janelle Monáe,Cold War,0OFifA3kUaOfNa8JL8g4tU,47,0.00402,0.436,203627,0.847,0.00103,F,0.0965,-7.584,Minor,0.086,159.953,4-Apr,0.575,Soul
168558,empty_field,Chain of Fools,4loxhrC7MqARWyHLofmhtW,63,0.209,0.761,-1,0.605,0,A#,0.135,-9.899,Major,0.0498,?,4-Apr,0.941,Soul
168559,empty_field,Lady,6vgKRsshBFr3fwAuaLETMr,61,0.14,0.815,346267,0.364,0.0255,G#,0.121,-11.834,Minor,0.089,?,4-Apr,0.723,Soul
168560,Roy Woods,Love You,6H4kX0Gu7DNwQzMwwtbets,58,0.723,0.541,197721,0.399,6.02E-05,B,0.111,-10.414,Major,0.131,203.893,4-Apr,0.392,Soul
168561,Tep No,Is It Too Much That I'm Asking For,2DLsQuwxEdXt2yp54vw355,49,0.477,0.724,-1,0.606,2.88E-05,F,0.101,-5.282,Minor,0.0454,105.004,4-Apr,0.365,Soul
168562,Gene Ammons,My Romance,28dfxTgOAmwM1DhplcIB7G,55,0.945,0.464,-1,0.0059,0.904,C#,0.139,-22.41,Major,0.0608,95.18,4-Apr,0.297,Soul
168563,empty_field,Tears & Tantrums,4EYTGFTH0LdTwItUQa6uzW,49,0.0408,0.724,198933,0.812,0.000262,D#,0.0977,-4.54,Major,0.0369,?,4-Apr,0.671,Soul
168564,Mura Masa,Blu (feat. Damon Albarn),5cwN1htZyoWqZCc33f3RfE,47,0.539,0.622,272253,0.37,0.0681,A,0.106,-13.083,Major,0.0795,?,4-Apr,0.312,Soul
168565,THEY.,Truth Be Told - pronouncedyea Remix,2FML7gk7ac6quGFIjvkDb3,48,0.0591,0.524,-1,0.578,0.00549,E,0.118,-9.311,Minor,0.108,162.113,4-Apr,0.251,Soul
168566,The Knocks,Retrograded - Wankelmut Remix,3hAICtq5w0kafFPYLO4smR,47,0.0233,0.652,197973,0.829,0.0834,C#,0.0717,-7.275,Major,0.0358,120.012,4-Apr,0.736,Soul
168567,The Detroit Emeralds,Baby Let Me Take You (In My Arms),1UkgVvfSonKu45fC1Iv7ry,46,0.225,0.671,230360,0.495,0.000121,F#,0.0687,-9.129,Minor,0.0363,81.473,4-Apr,0.498,Soul
168568,Ann Peebles,Part Time Love,7I6DceMT3utDOHjcYCbrr4,44,0.0621,0.777,174973,0.457,0.000265,C,0.137,-11.894,Major,0.0333,99.646,4-Apr,0.854,Soul
168569,Mary Mary,Heaven,3Q4WeJmzxuDpzMu9QjQqbM,39,0.00878,0.564,-1,0.839,0.0121,C#,0.31,-6.076,Major,0.0766,94.629,4-Apr,0.524,Soul
168570,Mary J. Blige,I'm Goin' Down,28rrDAFV3gEpCuETVbsQgQ,51,0.723,0.451,222333,0.332,0,C,0.127,-9.119,Major,0.0956,87.484,3-Apr,0.259,Soul
168571,Kem,It's You,7LOAChK8Lkj8ZdF1LuhNWP,40,0.467,0.742,-1,0.523,0.0493,G#,0.147,-5.881,Minor,0.0522,85.005,4-Apr,0.284,Soul
168572,empty_field,Girls Your Age,4L55p6txv9vuCWhpNnY6eY,53,0.453,0.427,208053,0.398,0.00479,C,0.0903,-9.553,Minor,0.0536,139.249,4-Apr,0.114,Soul
168573,The Shirelles,Dedicated To The One I Love,6FScmCGklHMBfwxB3Lg4xf,40,0.825,0.383,-1,0.296,0,A#,0.205,-10.883,Major,0.0452,80.397,4-Apr,0.504,Soul
168574,Paloma Faith,"God is a woman - Recorded at Metropolis Studios, London",64VLXre6epcYk27QZbQR1R,46,0.478,0.58,202845,0.511,0,D#,0.0916,-7.131,Minor,0.0391,?,4-Apr,0.507,Soul
168575,Kelly Price,You Should've Told Me,2eMvDbR0q4Nos8kwltNoNx,40,0.239,0.673,194773,0.472,0,C#,0.0637,-5.844,Major,0.0601,60.027,4-Apr,0.587,Soul
168576,empty_field,Younger - Kygo Remix,45gGfafVgSLiio8CHq605r,68,0.13,0.69,351579,0.489,0.00022,F,0.0815,-7.938,Major,0.0788,114.008,4-Apr,0.645,Soul
168577,Marvin Gaye,Too Busy Thinking About My Baby - Single Version / Mono,6NyaXh11cDhWT7CI5S3TiU,44,0.124,0.75,-1,0.389,0,F#,0.0661,-11.789,Major,0.0346,117.736,4-Apr,0.85,Soul
168578,Xavier Omär,The Title,359krpyCKcFF8SFvqWES9L,54,0.819,0.621,178708,0.187,0,F,0.217,-10.515,Minor,0.114,?,4-Apr,0.294,Soul
168579,Leven Kali,Do U Wrong (feat. Syd),3NhEEC4oE5hX6u8RCx6Q9m,65,0.182,0.71,280253,0.458,1.46E-05,B,0.0949,-8.641,Major,0.159,78.899,4-Apr,0.317,Soul
168580,Al Green,For the Good Times,75IE6YkJMNbQ1ZXLhmEia7,49,0.541,0.523,387783,0.287,6.96E-05,G,0.151,-11.998,Major,0.0802,172.364,3-Apr,0.582,Soul
168581,BANKS,This Is Not About Us,1vZNfxBoUaVCMpbzXGpdw9,46,0.0259,0.685,183200,0.838,0.000726,C#,0.232,-4.832,Major,0.0618,?,4-Apr,0.373,Soul
168582,Selah Sue,This World,7CeyIwdn0M6JhGvHPZstjf,35,0.113,0.69,284600,0.567,6.55E-05,G,0.375,-7.117,Minor,0.0762,136.008,4-Apr,0.257,Soul
168583,Kool & The Gang,Hollywood Swinging,4dTaAiV9xFFCxnPur9c9yL,55,0.0195,0.623,279933,0.824,0.13,F#,0.0491,-8.971,Minor,0.0479,111.356,4-Apr,0.574,Soul
168584,A l l i e,Let Her,6YNVZmO7o93XPr69m605H2,37,0.845,0.425,214472,0.347,0.0015,A,0.122,-10.005,Minor,0.0322,134.17,4-Apr,0.108,Soul
168585,Jai Wolf,Drive,4Nu07kdmj2GDenygAFmuT8,43,0.0971,0.428,298667,0.849,0.0285,C,0.0834,-1.816,Major,0.032,89.962,4-Apr,0.207,Soul
168586,B.B. King,Hummingbird,1kvqzClcahvD6aAht8VCjx,50,0.53,0.524,-1,0.59,2.56E-05,D#,0.0675,-9.219,Major,0.0401,162.312,4-Apr,0.678,Soul
168587,The Internet,Wanders of the Mind,60k0xRw1oYUwZYp4e2iue8,43,0.61,0.425,266413,0.404,0.000181,A#,0.0594,-12.041,Minor,0.0384,120.188,4-Apr,0.178,Soul
168588,Rag'n'Bone Man,Bitter End,4sAyDtswbHLWyFJgUMt8hu,58,0.217,0.549,219520,0.545,1.16E-06,G,0.363,-8.052,Minor,0.0405,75.045,4-Apr,0.267,Soul
168589,Dr. Lonnie Smith,It's Changed,2PoqubfYq2Cl0nUyrrTht6,45,0.761,0.618,-1,0.348,0.906,C,0.0709,-18.323,Minor,0.0457,91.407,4-Apr,0.65,Soul
168590,John Legend,Each Day Gets Better,62hVjnqBo8SQ8oRWpOhmO4,43,0.132,0.73,-1,0.527,0,C,0.328,-9.264,Minor,0.035,99.948,4-Apr,0.602,Soul
168591,Joe,Worst Case Scenario,12zuJhwGaqJu8fvgBWqYuy,41,0.0223,0.666,301587,0.605,0.00024,C,0.319,-6.933,Major,0.0272,112.041,4-Apr,0.375,Soul
168592,Super Duper,Open Eyes,13ISIZszl38y5eW6ufo977,33,0.0616,0.543,290959,0.714,0.00166,G,0.0771,-4.995,Major,0.0409,146.009,4-Apr,0.519,Soul
168593,L.T.D.,Concentrate On You,4iJr2NWIV27oktDKhXB6fC,37,0.714,0.537,289027,0.501,3.70E-05,A#,0.0911,-10.973,Major,0.11,157.032,4-Apr,0.389,Soul
168594,India.Arie,Sacred Space,6MIHgLcDmvNEgl5JYDN33Z,43,0.866,0.504,242200,0.15,2.14E-06,D,0.109,-13.95,Major,0.0316,?,4-Apr,0.301,Soul
168595,Joss Stone,Put Your Hands On Me,19BZGDwZ3ZiLR9FlHdL2wZ,40,0.0595,0.875,178051,0.83,0.000432,G#,0.0718,-4.222,Major,0.202,114.024,4-Apr,0.67,Soul
168596,Heatwave,The Star of a Story,4DRQBzgiM3SQqO5bXXPGpb,40,0.658,0.309,346573,0.342,0.00365,B,0.0686,-17.795,Minor,0.0399,68.419,3-Apr,0.467,Soul
168597,empty_field,Another Rainy Day,6WMgQNlk0wuRozSkMUgVf2,34,0.843,0.407,193083,0.158,2.65E-05,E,0.117,-12.455,Minor,0.0399,80.555,3-Apr,0.123,Soul
168598,empty_field,Then You Can Tell Me Goodbye,4HrjaQydWOyc5XdN4tZton,45,0.951,0.504,226240,0.148,0.00578,B,0.105,-18.457,Major,0.0285,91.118,4-Apr,0.45,Soul
168599,empty_field,Tighten Up,4Bp5DaVkT4IFDzb7uDcZwz,39,0.289,0.624,191013,0.695,0.00026,B,0.144,-6.366,Major,0.185,122.908,4-Apr,0.787,Soul
168600,88GLAM,Celebrity Crush,5XXiK8GZjjmCHpBpUEm9z5,49,0.0529,0.738,179200,0.72,0,G#,0.209,-5.947,Major,0.057,75.004,4-Apr,0.248,Soul
168601,empty_field,Rainy Dayz,66mXb4g8uK0lb3VFuGYCcG,45,0.182,0.476,-1,0.663,0,F#,0.321,-6.905,Major,0.191,74.884,4-Apr,0.525,Soul
168602,empty_field,Jackie Chan,38HcgcQC4suvti0Sa0e5yc,66,0.538,0.749,223173,0.641,0,F#,0.0775,-5.268,Major,0.0444,140.08,4-Apr,0.409,Soul
168603,Dionne Warwick,I'll Never Fall In Love Again,3lyYBA5PUTChsV3Ru3rWwD,57,0.717,0.676,174840,0.339,9.77E-06,C#,0.109,-13.805,Major,0.0509,136.882,4-Apr,0.756,Soul
168604,Rhye,Phoenix - Little Dragon Remix,129CzpWGQR6pcM2K9zPrnV,38,0.105,0.872,283831,0.414,0.0807,A,0.0737,-11.668,Minor,0.0989,122.029,4-Apr,0.56,Soul
168605,Whethan,Superlove (feat. Oh Wonder),0asEOgrK8Uj48uwCCuJPTq,66,0.203,0.578,184814,0.491,0.000378,B,0.182,-8.544,Minor,0.21,98.273,4-Apr,0.64,Soul
168606,RINI,For How Long,1t1xXsK199Yte7oJbE7Uoe,45,0.219,0.87,193750,0.364,0.000609,A,0.0982,-11.576,Minor,0.101,?,4-Apr,0.368,Soul
168607,Manwolves,These Days,5AksM0Q6GRF58aPZ1KGecO,54,0.791,0.544,239426,0.281,0,F,0.11,-8.506,Minor,0.0541,134.553,4-Apr,0.236,Soul
168608,Solange,Would've Been the One,7JPNYjVtqS5ytXeRYHMzTa,43,0.0483,0.6,270791,0.778,0,C#,0.142,-3.242,Major,0.0536,115.161,4-Apr,0.809,Soul
168609,ford.,Dusk,76DQ5r3uWTAavWmTOmSWoL,40,0.828,0.602,202303,0.493,0.337,D,0.333,-10.167,Major,0.243,?,4-Apr,0.228,Soul
168610,Diana Ross,You Are Everything,7p3ZCLwzincPRoP7IkBPX9,54,0.0456,0.507,190440,0.48,2.99E-05,A#,0.14,-9.665,Major,0.0509,150.323,4-Apr,0.503,Soul
168611,Sunny & The Sunliners,Should I Take You Home (Keyloc Version),08k72c9oJpPx3GGR4krExv,34,0.746,0.608,158526,0.446,0.00568,A#,0.107,-9.424,Major,0.0318,?,4-Apr,0.795,Soul
168612,empty_field,Rock And Roll Music,6OX9xGnvTROKQKVaW6zYia,46,0.424,0.523,-1,0.779,0.00111,G#,0.0564,-6.075,Major,0.0481,166.098,4-Apr,0.917,Soul
168613,empty_field,Giving In,3fBVhoR1b6sXTCMTXQAFzC,52,0.141,0.592,197678,0.581,0.534,D,0.368,-5.556,Major,0.0233,?,4-Apr,0.286,Soul
168614,McCoy Tyner,When Sunny Gets Blue,6hPtQ4XHfT5RNhNpXrLfDx,67,0.846,0.569,282320,0.117,0.852,F,0.0978,-22.741,Major,0.0446,60.483,4-Apr,0.101,Soul
168615,Amber Mark,All The Work,6cj5php3EIGptbujJOIy4m,46,0.00189,0.701,229422,0.792,0.000208,C,0.0916,-4.245,Major,0.0274,111.018,4-Apr,0.283,Soul
168616,empty_field,Gotta Hold On To This Feeling,09dYBNQmhwdHjwZt9GdSju,38,0.209,0.61,214133,0.689,1.64E-05,C#,0.0634,-7.08,Major,0.031,113.482,4-Apr,0.863,Soul
168617,Amy Winehouse,Some Unholy War,65VI9MZUZIpNQJbGmNKmIp,62,0.0746,0.475,141267,0.745,7.00E-05,A,0.122,-4.928,Minor,0.189,176.143,4-Apr,0.435,Soul
168618,SALES,Crash,4kpz9dR82YfiT5h2yDfpi8,43,0.862,0.757,-1,0.454,0.00104,D,0.377,-8.531,Major,0.0296,93.978,4-Apr,0.492,Soul
168619,BANKS,Goddess,49279RQISCzrzVWmEslrj4,53,0.0577,0.526,242915,0.371,0.0192,C#,0.112,-9.855,Minor,0.0369,136.762,4-Apr,0.112,Soul
168620,Nina Simone,I Loves You Porgy - 2013 Remastered Version,3QJUvByLFesgWYAgnL8JbA,49,0.956,0.477,249782,0.0494,2.21E-06,E,0.109,-21.157,Major,0.0652,?,4-Apr,0.195,Soul
168621,Animal Feelings,Falling,0qCnBdAOk992nBbLWNauE8,39,0.854,0.497,236760,0.366,0.000713,A,0.138,-8.752,Major,0.0591,104.634,4-Apr,0.197,Soul
168622,Hiatus Kaiyote,Atari,1RPQuw6IFzpa5HSLo1axFq,42,0.102,0.324,368533,0.542,0.0154,A,0.34,-9.63,Major,0.103,158.089,4-Apr,0.409,Soul
168623,Kyle Dion,Fly Little Bird,3eAEoSnmP4tVFCRvqEFXSw,29,0.224,0.538,-1,0.504,6.10E-06,C,0.442,-7.256,Minor,0.0743,107.356,4-Apr,0.488,Soul
168624,Kyle Dion,No Strings,5bQsg7Yor2TLu2znsjRfKS,29,0.422,0.44,187439,0.504,7.42E-05,E,0.095,-7.513,Minor,0.0368,93.606,4-Apr,0.115,Soul
168625,Hayden James,NUMB,2nKSQOjV5w82YGA4J1d0MI,62,0.192,0.595,217296,0.569,0,A#,0.0937,-7.093,Minor,0.0508,?,4-Apr,0.41,Soul
168626,empty_field,Keep Gettin' It On,0181sKvC6KUIj8YZmfks8R,31,0.267,0.64,190707,0.585,2.26E-05,D#,0.334,-11.617,Major,0.0482,84.571,4-Apr,0.654,Soul
168627,The Knocks,Brazilian Soul (feat. Sofi Tukker),7vCEPLGrLHqBHyRPPsweYY,52,0.0573,0.653,197373,0.68,2.28E-06,C#,0.0683,-5.351,Major,0.0885,99.023,4-Apr,0.541,Soul
168628,Raheem DeVaughn,Belongs 2 You,35gFlKdC4Pmo88Go1cVrae,46,0.647,0.579,271475,0.381,0,F#,0.155,-7.909,Minor,0.217,122.195,4-Apr,0.393,Soul
168629,Preme,Frostbite (Remix) (feat. Offset & Rich The Kid),2HSSdpAdleNZufePRcoklm,59,0.204,0.958,253867,0.705,2.02E-05,C#,0.115,-4.916,Major,0.167,124.997,4-Apr,0.516,Soul
168630,THEY.,Rockville Station (feat. Gallant),5UPNGmyaxdiGabPu3FzSlm,45,0.154,0.658,169173,0.717,0.000505,A,0.0936,-7.755,Minor,0.0422,143.99,4-Apr,0.189,Soul
168631,Aaliyah,Street Thing,0tyYpW6eJ2q7Dtfyc3v7rO,38,0.0626,0.59,-1,0.514,1.35E-05,A,0.185,-8.362,Major,0.0335,127.853,4-Apr,0.193,Soul
168632,Sade,Maureen,2botVqP3dVOfWV4XTW4SNF,38,0.37,0.67,259553,0.685,0.0522,C#,0.0744,-9.234,Major,0.0318,?,4-Apr,0.935,Soul
168633,The Undercover Dream Lovers,All You Need,1UcFzuS56wVOGhNmL1pKbw,36,0.479,0.598,218966,0.535,0.433,F,0.118,-6.34,Major,0.0652,129.95,4-Apr,0.487,Soul
168634,The Dip,Solstice,1Y0IjSxqL16KQES5JnX0A9,35,0.39,0.72,138320,0.65,0.919,C,0.207,-7.609,Major,0.0285,93.309,4-Apr,0.687,Soul
168635,Charles Bradley,Fly Little Girl,58cbm2sYIRy9utpD8uBzKa,38,0.0816,0.421,199587,0.581,0.000719,C,0.77,-6.895,Major,0.0362,115.241,4-Apr,0.509,Soul
168636,empty_field,Love Like This - 2016 Remaster,2m1JKNrEQA37VibuKSMJEH,43,0.00381,0.709,-1,0.714,0,C,0.0513,-4.038,Major,0.0786,100.866,4-Apr,0.759,Soul
168637,Tourist,Hearts,3ESSGgWzRf1xvP7G5hHMhB,53,0.141,0.657,269196,0.584,0.915,G,0.106,-10.553,Major,0.173,121.993,4-Apr,0.209,Soul
168638,X.O.,Orange Soda (feat. Kidd Upstairs & Produced By Kidd Upstairs),5k77ZEJpGu86iqSe0hBLsK,38,0.0069,0.636,240156,0.66,1.62E-05,D#,0.261,-7.783,Minor,0.129,89.955,4-Apr,0.1,Soul
168639,Big Wild,Ascension,7hYHuvVWBOFDt52d5hD284,42,0.103,0.707,250435,0.72,0.839,D#,0.103,-7.03,Minor,0.0534,?,4-Apr,0.161,Soul
168640,Alicia Keys,Karma,5XXafkgaX3YqdvEeLgiSlw,53,0.0743,0.727,256000,0.736,0.00311,A#,0.0347,-6.203,Major,0.0615,85.1,4-Apr,0.687,Soul
168641,empty_field,Cupid,6uiTpBKn9CJS7YtaiM27rS,57,0.843,0.469,154867,0.393,0,G,0.168,-9.968,Major,0.0348,?,4-Apr,0.601,Soul
168642,Maxwell,Mello: Sumthin (The Hush) - Live,6Snoe9VN8aoN8jnEkqxwmE,39,0.507,0.64,185493,0.509,0.052,C#,0.806,-11.463,Major,0.0781,94.963,4-Apr,0.546,Soul
168643,empty_field,Hipster Girl,5ODaowDOBDynSlH3FJOOJG,58,0.0698,0.706,196000,0.369,0.0194,D,0.109,-10.725,Minor,0.088,119.996,4-Apr,0.206,Soul
168644,Allen Stone,Unaware,4Z4JaAqhZrQCLebwhU6LmY,46,0.263,0.519,-1,0.567,0.000144,B,0.116,-8.507,Major,0.0491,116.967,4-Apr,0.51,Soul
168645,Kasbo,Aldrig Mer (feat. TENDER),2VdT56BGpdqNHUgOe1j5vc,59,0.0649,0.359,243919,0.774,0.104,G,0.11,-5.789,Major,0.0745,184.739,4-Apr,0.141,Soul
168646,empty_field,Never Get Enough,19sp2yo2B9CNiAEWEydlIo,32,0.11,0.4,-1,0.501,0.00821,G,0.354,-7.289,Minor,0.0749,157.588,4-Apr,0.245,Soul
168647,Sir Charles Jones,Just Can't Let Go,5xmPliSKbVhTojeqciPLmU,39,0.722,0.804,280173,0.398,0,F,0.0346,-7.571,Major,0.0428,82.477,3-Apr,0.61,Soul
168648,empty_field,Festive Minor,00sydAz6PeOxYzwG1dRIPi,48,0.753,0.494,373307,0.109,0.187,G,0.089,-19.968,Major,0.0435,150.606,4-Apr,0.4,Soul
168649,Whethan,Top Shelf (feat. Bipolar Sunshine),19jxp71nVWPhGJea1zMB7y,53,0.00358,0.646,-1,0.836,0.00203,C,0.275,-7.479,Major,0.0405,?,4-Apr,0.307,Soul
168650,empty_field,Counting Down the Days,6nQCni9g6jDYKXaViEuDyS,44,0.72,0.627,191642,0.55,0.93,F,0.108,-13.759,Major,0.0362,134.012,4-Apr,0.071,Soul
168651,PJ Morton,How Deep Is Your Love,74ZGCsRTbnaNDg8cjWSdoR,48,0.705,0.796,197082,0.459,1.15E-05,G#,0.0605,-7.716,Minor,0.0443,88,4-Apr,0.767,Soul
168652,Michael Kiwanuka,One More Night,4gk4WYT4NZ9zttKapebdpc,60,0.0129,0.684,233413,0.764,0.000171,F#,0.141,-5.342,Minor,0.0254,107.806,4-Apr,0.944,Soul
168653,The Undercover Dream Lovers,Rewind,4qjqO5m5e5vebk9upd7xUU,42,0.132,0.67,242378,0.581,0.0186,D,0.281,-5.767,Major,0.0273,159.928,4-Apr,0.438,Soul
168654,Simply Red,Stars,5MQPafMMynrk7G18N3z3KX,50,0.154,0.716,248600,0.818,0.000806,G,0.236,-7.456,Major,0.0256,?,4-Apr,0.817,Soul
168655,Charlie Wilson,Let's Chill,4Z62F8dUXpvRHvxCSIFgiJ,41,0.0245,0.642,302440,0.568,0,G#,0.0768,-5.628,Major,0.0473,75.008,4-Apr,0.6,Soul
168656,Erykah Badu,Ye Yo - Live Version,6jeIbpsYPF0CTId7QrLLer,44,0.389,0.492,-1,0.381,3.45E-06,C#,0.672,-8.947,Major,0.0594,108.788,4-Apr,0.297,Soul
168657,Deodato,San Juan Sunset,5V7mTIcXVU9k2JNu0mE6vy,52,0.959,0.597,255533,0.263,0.9,G,0.134,-21.112,Minor,0.0284,94.44,4-Apr,0.262,Soul
168658,Kool & The Gang,Jungle Boogie,7iCkow7Q2n1XvbxVfNHseR,63,0.115,0.808,-1,0.85,0.000109,F,0.316,-8.772,Major,0.0868,106.855,4-Apr,0.717,Soul
168659,Solange,Not Screwed! (interlude),7znoroIV2dSMcjpv7ZxnLh,18,0.38,0.34,22240,0.436,0.642,C,0.484,-11.62,Major,0.15,177.889,1-Apr,0.166,Soul
168660,DJ Pella,S.M.N,5ka2a8tj82qs6v1sRS6CGo,43,0.0835,0.548,229747,0.406,0.000146,F#,0.141,-10.516,Minor,0.0506,?,4-Apr,0.22,Soul
168661,Monica,Knock Knock,7qJ0DVXgKBB2tJeQpe8pP6,40,0.414,0.777,257653,0.588,4.79E-05,A#,0.146,-8.651,Major,0.373,88.915,4-Apr,0.54,Soul
168662,Samm Henshaw,Our Love,4lN7rXbguHPFybxZD04yQp,49,0.0175,0.829,-1,0.819,0,G,0.052,-2.774,Major,0.0886,115.981,4-Apr,0.951,Soul
168663,The Roots,What They Do,5I30ByMf5nhgbSokY1EZiN,52,0.412,0.898,-1,0.409,0.000164,C,0.0838,-10.958,Major,0.196,92.722,4-Apr,0.623,Soul
168664,Allen Toussaint,Last Train - Remastered Version,1kFToCzZBG7clK0axbKVWH,40,0.119,0.581,181773,0.781,0.0189,C#,0.0786,-8.89,Major,0.0443,87.757,4-Apr,0.933,Soul
168665,Ekali,R U I N,7nW28PFlLLXv4Y5SrcfDjB,52,0.188,0.452,235886,0.754,0.000369,A,0.33,-3.368,Minor,0.0813,?,4-Apr,0.211,Soul
168666,Classixx,A Mountain with No Ending,0SkcplktWhby8OdYixbKWI,40,0.934,0.384,213000,0.275,0.000296,B,0.0945,-14.028,Major,0.0355,119.74,4-Apr,0.285,Soul
168667,Mura Masa,Bae,4i0wqnVaXek6AcyfJ5JCXw,37,0.599,0.763,144000,0.522,0.00276,C,0.11,-8.79,Minor,0.184,135.084,4-Apr,0.322,Soul
168668,Morgan Saint,YOU,7j8QEq3Mb8Ulg3qvRRcfNK,51,0.841,0.385,231813,0.413,0.000968,G#,0.128,-11.058,Major,0.0696,?,4-Apr,0.153,Soul
168669,The Temptations,Just My Imagination (Running Away With Me),7k3VGEQlyQEIuEz414cBxl,64,0.897,0.431,228160,0.239,0.00961,C,0.179,-15.402,Major,0.0276,?,4-Apr,0.455,Soul
168670,88GLAM,On Sight,573NmItvIhejqN9a5zv4fR,56,0.267,0.805,204663,0.715,0,G#,0.103,-5.043,Minor,0.116,163.037,4-Apr,0.537,Soul
168671,Roy Woods,Drama (feat. Drake),44OUZyiPnJc4pOZw4J6pid,72,0.157,0.709,251860,0.362,0,B,0.109,-9.814,Major,0.055,122.043,4-Apr,0.113,Soul
168672,empty_field,Good For Each Other,3mhzXvn3dqhC3Z3k6l4kEz,57,0.00147,0.686,213027,0.606,3.15E-05,F,0.279,-6.254,Minor,0.109,?,4-Apr,0.556,Soul
168673,King Curtis,"A Whiter Shade of Pale - Live at Fillmore West, 3/7/1971",48DjuKXrzrQ8CzoAUC6HeT,43,0.716,0.44,-1,0.239,0.653,C,0.769,-17.094,Major,0.0339,100.37,4-Apr,0.223,Soul
168674,Emmit Fenn,What We Once Were,11FvComd16zZX61DrlP3o1,46,0.0914,0.615,289071,0.588,0.919,B,0.116,-16.264,Minor,0.042,114.987,4-Apr,0.0357,Soul
168675,Riz La Vie,Napkins,1w9ta1CvXlJPRXh6Py2Mto,64,0.431,0.747,215625,0.444,1.25E-06,C,0.106,-8.976,Minor,0.386,144.138,4-Apr,0.66,Soul
168676,El Chicano,Tell Her She's Lovely - Single Version,3XUnEyS2m0cMaHYLON7skY,31,0.411,0.554,234347,0.562,0.000754,A,0.354,-11.281,Major,0.0316,157.189,4-Apr,0.914,Soul
168677,Simply Red,It's Only Love - 2008 Remastered Version,3Wh0oxLRpCuPVLbdCqLsHq,56,0.506,0.666,298573,0.884,0.00612,A,0.0408,-5.243,Minor,0.0429,92.005,4-Apr,0.754,Soul
168678,Big Wild,Maker,7FjZU7XFs7P9jHI9Z0yRhK,55,0.117,0.638,-1,0.75,0.501,E,0.0904,-6.831,Major,0.0295,104.988,4-Apr,0.161,Soul
168679,empty_field,I'll Never Love,2UubWXoM7vIN83dVcUKeaQ,52,0.586,0.537,165987,0.37,0.0322,D,0.11,-10.606,Minor,0.0346,?,4-Apr,0.395,Soul
168680,John Legend,Temporarily Painless,16WHDz0UncGWeuU0KwORh1,49,0.329,0.542,-1,0.861,0,D#,0.141,-3.298,Minor,0.0958,96.12,4-Apr,0.442,Soul
168681,Bill Withers,Hope She'll Be Happier,0nKywo7qMxzEJ47GM8CwGV,39,0.887,0.423,230147,0.066,0.000189,A,0.131,-13.267,Major,0.0298,78.143,4-Apr,0.0717,Soul
168682,Kasbo,Bara Du,5fyRqeycMofUoGmDis5Gu6,52,0.294,0.584,153889,0.616,0.0672,G,0.33,-5.941,Major,0.0257,135.028,4-Apr,0.101,Soul
168683,Benji Lewis,To Stay,4wkKpuC990DwNJBsbVIAPJ,41,0.579,0.716,218761,0.361,0.00124,G#,0.0878,-10.419,Major,0.0405,113.004,4-Apr,0.154,Soul
168684,Phonte,It's So Easy,7HPlYXokAQ6TR6ZnpadGZj,45,0.0918,0.779,215997,0.608,0.000242,F,0.304,-6.746,Minor,0.0868,94.067,4-Apr,0.365,Soul
168685,Emily King,Remind Me,7Fmcaq4o4eTJ4duXS27Dl7,48,0.179,0.705,243827,0.592,0.000413,B,0.224,-7.624,Major,0.29,195.68,4-Apr,0.399,Soul
168686,Scienze,Charlie Brown (feat. Blu),0Zgcv1wy4bRWpfsM27uPGK,40,0.0146,0.793,209378,0.828,0,B,0.681,-4.524,Minor,0.257,91.081,4-Apr,0.86,Soul
168687,Sig Roy,Her,1AvXB7pTYb7irnDLRfE27H,43,0.132,0.71,238904,0.28,0,E,0.114,-12.26,Minor,0.0543,130.053,4-Apr,0.0533,Soul
168688,EMBRZ,Heartlines,3GWjgMk7yLcLBQnudEETEi,40,0.533,0.596,205009,0.502,0,C#,0.0283,-10.032,Major,0.057,127.994,4-Apr,0.292,Soul
168689,Sade,Be That Easy,3F2Fp02Tqe5JNDjnLwQXt8,42,0.876,0.672,219200,0.259,5.38E-05,A,0.115,-11.703,Major,0.0287,119.914,3-Apr,0.189,Soul
